date,open,high,low,close,volume
2022-11-12 10:03:01.645808,86.90376269946486,87.18426924834006,86.51857111584907,86.67126277130745,3803005
2022-11-13 10:03:01.645808,83.80976032130224,84.19148419333482,82.93561457289856,84.18796125952196,3264719
2022-11-14 10:03:01.645808,83.03780157712431,84.3969767909557,81.21456357873889,83.026102718792,6256583
2022-11-15 10:03:01.645808,82.30210442290397,83.8354712784896,81.08698305763448,82.30585715708003,4044221
2022-11-16 10:03:01.645808,84.56322753382447,84.75030716896028,83.43584322050734,84.10657276172822,5126553
2022-11-17 10:03:01.645808,84.93003184286222,85.60861640794573,84.32925962177671,84.72892847974649,6098227
2022-11-18 10:03:01.645808,81.8240441031019,82.20138599353464,80.16806666001688,81.83428441940241,2661342
2022-11-19 10:03:01.645808,82.74457515435394,82.98474410129845,82.05906067760583,82.40762426474957,6645812
2022-11-20 10:03:01.645808,82.38499371030638,82.59337292412769,81.79184240033435,81.81628562079347,6218907
2022-11-21 10:03:01.645808,80.98168709380741,83.6804772618141,80.26994220328068,80.75645318435414,3916933
2022-11-22 10:03:01.645808,81.79557624744808,81.88292180758148,79.96113542588192,81.79134247407251,8710611
2022-11-23 10:03:01.645808,82.98921035400517,85.59564895431792,82.38452712648247,83.537145625901,9257668
2022-11-24 10:03:01.645808,84.69674688393815,86.85054984133829,85.12301109168425,85.15022019867558,7273672
2022-11-25 10:03:01.645808,83.64698246288351,84.84768421821411,83.1970446369214,83.7748332063724,6573945
2022-11-26 10:03:01.645808,83.04612537539013,85.59791767784638,82.97871839700505,83.29998716848465,5886202
2022-11-27 10:03:01.645808,83.81721114530546,85.04677822111023,83.65216714560279,83.895641532366,4906997
2022-11-28 10:03:01.645808,85.61562279826211,86.78037958536227,83.89762020879456,85.59137907228069,7466751
2022-11-29 10:03:01.645808,85.04206737173706,85.62055021855294,84.50212850331935,84.81743147725382,1785786
2022-11-30 10:03:01.645808,84.51553350940884,86.42525898909501,82.33973270380027,84.54533522352811,3427667
2022-12-01 10:03:01.645808,82.93778571195608,84.47107429012169,81.2239146492142,82.73652842653617,6311154
2022-12-02 10:03:01.645808,80.84707361863556,81.12355061032018,79.13116346724978,80.82101917905592,7557734
2022-12-03 10:03:01.645808,81.37443433765247,82.44859212229879,81.74482524977888,82.18621493676625,1563889
2022-12-04 10:03:01.645808,84.0914288873557,85.16163052662345,83.77004272199213,84.48824287181094,1277834
2022-12-05 10:03:01.645808,84.34803283152893,84.57762928824555,84.04322571164201,84.40884415170446,6506933
2022-12-06 10:03:01.645808,85.64201590787255,86.97006851398326,85.7536056405317,86.16317158634514,6585056
2022-12-07 10:03:01.645808,87.09249517199385,88.77484297740475,85.5350591987477,86.83203002451584,5730654
2022-12-08 10:03:01.645808,86.41815497749985,86.22718321190588,83.79261159268967,85.76175558378418,4894325
2022-12-09 10:03:01.645808,86.95375253045954,87.25434220040928,86.33446986536552,86.42708237569455,6379105
2022-12-10 10:03:01.645808,89.07636425822213,90.11498444838733,88.60574133451102,89.17152939441804,4244998
2022-12-11 10:03:01.645808,89.81673174754897,90.80014123570943,88.39558837498178,89.15222399520917,4998585
2022-12-12 10:03:01.645808,92.10057854325237,93.17970688322046,91.66791421965108,92.03216760156175,3816112
2022-12-13 10:03:01.645808,87.23070669340949,87.72163346573309,85.98748738230475,87.37797614312215,7900725
2022-12-14 10:03:01.645808,88.59802671677615,89.94706902466501,88.62530258045243,88.87059401216378,2732141
2022-12-15 10:03:01.645808,88.93526628396553,91.02958080615917,88.35330553336267,89.06997111515908,9675237
2022-12-16 10:03:01.645808,88.41125991107178,89.03327863302917,88.09770888761234,88.58318961467607,7905043
2022-12-17 10:03:01.645808,88.86594870614785,89.568585884032,88.60324521899493,88.79029217526721,7134896
2022-12-18 10:03:01.645808,85.4412060748632,86.75545372631616,84.52495079544062,85.37266293306325,2634461
2022-12-19 10:03:01.645808,85.04221120257775,85.3510071855567,84.37386322129181,85.04091602085744,3887569
2022-12-20 10:03:01.645808,85.88052317603001,85.85584142407797,85.15503401550482,85.69330978634225,2746988
2022-12-21 10:03:01.645808,88.83388977986654,88.63990452174055,88.06838023191206,88.30817080684471,5896986
2022-12-22 10:03:01.645808,87.85640928751714,88.1543195335803,86.28744927064618,87.44125824564044,2020346
2022-12-23 10:03:01.645808,85.442631401235,86.42198712617262,83.79746440298385,86.08174443842118,2886522
2022-12-24 10:03:01.645808,84.17604526788583,86.29276771411513,84.29292063239677,85.26484369983139,6523632
2022-12-25 10:03:01.645808,87.28957016414051,88.53192538977244,85.1493833329877,86.88368438273741,4119331
2022-12-26 10:03:01.645808,86.90255472477506,89.4910966207865,87.15912163640752,87.50056803752376,8301078
2022-12-27 10:03:01.645808,86.52432793062667,88.0522517330013,85.61880334996042,86.62167570939387,5003487
2022-12-28 10:03:01.645808,87.04695476907227,87.6797822288707,87.4739707757272,87.5592257219167,1834938
2022-12-29 10:03:01.645808,86.98243867377002,88.4741441959224,87.35465463507953,87.77326722619041,1807400
2022-12-30 10:03:01.645808,89.77742359330033,90.42453558177213,89.30167032752564,89.53502420093174,7505134
2022-12-31 10:03:01.645808,88.66608045921096,89.74302437874582,86.39467441724233,88.33079655910352,7472036
2023-01-01 10:03:01.645808,87.54464232152992,89.26248880102617,86.08565431443606,87.79772382625978,4931792
2023-01-02 10:03:01.645808,86.02634190668041,87.38714135867058,86.0721128372476,87.15545931202426,5367207
2023-01-03 10:03:01.645808,84.45240784417624,85.599971690868,84.23258731065171,84.68369784319792,4581877
2023-01-04 10:03:01.645808,85.39628707199444,86.47135132076335,84.5443165804493,85.22932112502181,9043732
2023-01-05 10:03:01.645808,85.08447543520488,87.82341429265739,84.60252910610365,85.71832454432759,5297255
2023-01-06 10:03:01.645808,85.84859946471902,87.231920267431,84.76170857500215,85.76996559466453,5149570
2023-01-07 10:03:01.645808,85.40465427562062,86.93924708806921,84.69049827662401,85.41119243799017,9694353
2023-01-08 10:03:01.645808,83.3094515903549,83.9691684826203,82.97773450975944,83.06884620790534,2779892
2023-01-09 10:03:01.645808,82.46339954911444,84.40068278128481,81.64279188063817,82.41412399256664,7363634
2023-01-10 10:03:01.645808,81.49366772058498,83.04658539363672,80.63400011702608,81.89210102061847,8252270
2023-01-11 10:03:01.645808,81.11127890296787,80.74089102945271,79.66446319816785,80.6288877564664,6518225
2023-01-12 10:03:01.645808,80.34567934274749,82.34195144438759,79.73568447887402,80.40941569443443,1920243
2023-01-13 10:03:01.645808,81.09130686649917,82.47941913232239,80.17533943449943,81.1023791820828,4421103
2023-01-14 10:03:01.645808,83.86922613274604,84.73172783565528,82.70389534962072,84.26242323152528,4402410
2023-01-15 10:03:01.645808,84.41192644776964,85.03977958596255,83.16728565695516,84.59943358461422,9809609
2023-01-16 10:03:01.645808,84.7024689607305,86.18197066713813,83.73242536671769,85.07885898742242,3835309
2023-01-17 10:03:01.645808,84.92126698544807,86.23839500507897,84.82472443839323,84.99476453364913,9400944
2023-01-18 10:03:01.645808,82.53614860448602,82.81556698658376,81.09268344163529,81.83575383539161,6058211
2023-01-19 10:03:01.645808,81.27194026514046,82.90636293726213,81.33659127709441,81.83327609012979,8422244
2023-01-20 10:03:01.645808,81.31154695228368,84.18612143956321,80.33209297206925,81.97288839421046,3958963
2023-01-21 10:03:01.645808,86.78921257123599,87.94021339840803,84.09337385179897,86.15546574744086,4191319
2023-01-22 10:03:01.645808,85.77769603568706,86.88993641904872,84.39875971983496,85.86756660964113,6042486
2023-01-23 10:03:01.645808,86.14105793461086,88.10807696845723,85.19481627357713,86.43019838228363,3979718
2023-01-24 10:03:01.645808,86.86272077097532,86.44151722374725,85.22121851256803,86.41341220892556,4768553
2023-01-25 10:03:01.645808,84.20351492315648,85.63994303689991,84.0843652972086,84.45926413733804,9677980
2023-01-26 10:03:01.645808,87.24449066399423,88.88394098195323,85.70304325073933,86.45515093700851,9403037
2023-01-27 10:03:01.645808,88.10667985634377,88.49566614799829,85.46535543631332,87.80903975739878,9325344
2023-01-28 10:03:01.645808,89.03615784829954,89.38989048081392,89.20262860432837,89.25389782314646,8717753
2023-01-29 10:03:01.645808,88.63493897889448,87.9941571900633,85.39620175616447,87.68907714717808,6426967
2023-01-30 10:03:01.645808,89.9559458459054,90.31008692919086,89.61748309407018,90.2292117461327,4476808
2023-01-31 10:03:01.645808,88.10416597228864,87.96739870067007,85.73723737200548,87.77846600536536,7917571
2023-02-01 10:03:01.645808,88.99219727797325,89.41858435848015,88.49773009216777,88.85922274762798,9341219
2023-02-02 10:03:01.645808,93.48958870393444,93.26173836433357,91.41195977709368,92.88502732773719,5394203
2023-02-03 10:03:01.645808,91.81989279740694,92.03387284821713,90.86873270070065,91.10855763309834,5622776
2023-02-04 10:03:01.645808,90.14196260713264,91.84201595796532,89.75327022507155,90.12754033095423,9596108
2023-02-05 10:03:01.645808,90.01214507988254,90.43585566974409,89.25153495674103,90.35251106220713,6214802
2023-02-06 10:03:01.645808,89.69782454993064,91.74656310747424,87.69368880081575,89.49200540242629,6556452
2023-02-07 10:03:01.645808,86.5084153491496,88.11395856419843,86.66795767973655,86.80255246885889,7664102
2023-02-08 10:03:01.645808,87.84060710403199,88.73103177896256,86.53116473684537,86.96513463872675,7865999
2023-02-09 10:03:01.645808,85.2376857045641,85.47099056216936,84.40597321158936,85.17953562407456,8562635
2023-02-10 10:03:01.645808,85.87603332379362,87.62868926930405,85.24807377542318,86.03318220172487,5435786
2023-02-11 10:03:01.645808,84.58589713322797,84.58555381789272,83.1994106227632,84.50786244380743,3862750
2023-02-12 10:03:01.645808,86.62468720672027,88.86064071782995,85.51183320032678,87.2121158770376,8085757
2023-02-13 10:03:01.645808,85.48221050171657,86.90612070746013,85.09155857135814,85.89951638180575,7785932
2023-02-14 10:03:01.645808,85.9032014253614,86.71701241074061,82.95234690652968,85.39068062222263,5906526
2023-02-15 10:03:01.645808,86.5495806014084,86.98726417704178,85.77172534281237,86.8347869753073,3578305
2023-02-16 10:03:01.645808,84.32190891406113,84.85456390047048,84.21161358341907,84.76561920254603,2255950
2023-02-17 10:03:01.645808,85.42329985294876,86.55545379054853,84.67367702476984,85.19470000166561,9277304
2023-02-18 10:03:01.645808,88.01375390818762,87.54023069247725,86.84990142815606,87.4950377592698,4696458
2023-02-19 10:03:01.645808,85.07393794541146,86.00956086569902,84.20667285600331,84.76921241586717,2615270
2023-02-20 10:03:01.645808,85.54931309075536,85.43789586997154,83.45665177870501,85.12536845946825,2089100
2023-02-21 10:03:01.645808,85.2878150411833,87.19402248516825,84.3597097830664,85.61176786841612,7445860
2023-02-22 10:03:01.645808,86.3859254949573,87.20675035172148,86.84838562453415,87.00444473283277,6925803
2023-02-23 10:03:01.645808,85.55836934785256,86.23912337175311,83.92540741817568,84.92089635062547,5675195
2023-02-24 10:03:01.645808,82.61542096797078,84.09412019294514,81.36575389560748,82.7489280217629,9131526
2023-02-25 10:03:01.645808,83.55415118619347,83.91275136217806,81.54414586254093,83.65907347496126,9957541
2023-02-26 10:03:01.645808,84.7587173991556,85.53160991020226,82.610280790505,84.19955064956027,1384903
2023-02-27 10:03:01.645808,84.9002239686117,85.73190897051391,83.17394200264735,84.66475857133153,8609420
2023-02-28 10:03:01.645808,85.49049931178531,85.68942191330802,84.39186041572079,85.29607213033128,2768407
2023-03-01 10:03:01.645808,85.09725271222277,84.1931407773125,83.01717543907019,84.1859389361999,9105925
2023-03-02 10:03:01.645808,84.34792480617449,85.43477377290775,82.71666250540781,84.62019800655246,6521980
2023-03-03 10:03:01.645808,85.55529631483812,86.30958592571895,84.8768269961992,85.16022096320847,8249433
2023-03-04 10:03:01.645808,84.01811508320836,84.46857263923569,83.44773818686527,83.99417123233287,6125702
2023-03-05 10:03:01.645808,87.34842076256808,88.18675521495075,87.03288135658809,87.23127253118162,2540710
2023-03-06 10:03:01.645808,88.77924030854281,88.75485045373651,86.89078950551995,88.10590483990133,4346386
2023-03-07 10:03:01.645808,86.29308311350722,87.51983866701151,84.15487137410838,86.07452450725516,6783877
2023-03-08 10:03:01.645808,87.4906930061266,87.86485170968237,86.90418211416065,87.25584560830106,7672028
2023-03-09 10:03:01.645808,86.07328919624308,86.18826779431524,84.42388233110168,85.6141800150237,7461202
2023-03-10 10:03:01.645808,86.85726900999228,88.52305826522809,86.50459043329636,87.01605273979946,5294329
2023-03-11 10:03:01.645808,88.72659284812507,90.29000557760081,87.39554874761916,89.10046269642115,8750981
2023-03-12 10:03:01.645808,87.2356556221625,88.84795872113024,86.34536625791868,87.69377191795381,2199728
2023-03-13 10:03:01.645808,88.56510839526383,90.75868653535376,88.16707322380225,89.44450737759092,2543992
2023-03-14 10:03:01.645808,91.1587568696024,90.71434039175136,89.5814179625891,90.23108783882013,2959484
2023-03-15 10:03:01.645808,91.26651058893995,93.38498580344135,91.51665868986932,91.77273282191132,1767128
2023-03-16 10:03:01.645808,95.26325882578098,96.90655377736937,93.92364480797023,95.36876224690107,5509408
2023-03-17 10:03:01.645808,94.81790830107487,94.9651649981184,94.79197617831984,94.94932448023285,3331774
2023-03-18 10:03:01.645808,93.7193289006116,94.28285570105744,90.59596577716921,93.57550022301464,1434368
2023-03-19 10:03:01.645808,92.34658265149822,92.85502305277937,90.5270415316949,91.97145993967642,7077449
2023-03-20 10:03:01.645808,90.91774929512871,91.31178847304876,90.14863163252139,90.52826344193356,3834523
2023-03-21 10:03:01.645808,90.17032896448531,91.64024167118309,90.08253924486452,90.43397902874369,2167498
2023-03-22 10:03:01.645808,91.02253858414149,93.31360399835474,90.27234572024808,91.09866140623078,9905184
2023-03-23 10:03:01.645808,91.77948787379246,93.5579347323553,90.95299916253344,91.649995617673,4791296
2023-03-24 10:03:01.645808,93.10951323958146,93.51650263260824,91.25200743757526,93.2254349315919,8020480
2023-03-25 10:03:01.645808,94.04611383228712,94.80964827818991,92.18943413519997,93.29631672257219,3933811
2023-03-26 10:03:01.645808,96.33225227347411,98.33436763715481,95.8384556774709,96.09634777496699,4833538
2023-03-27 10:03:01.645808,95.98825392370274,96.96314689438658,92.87252061763961,95.63684695193861,9919757
2023-03-28 10:03:01.645808,101.36932020584278,103.14706157331587,99.97428806877171,101.03445098061705,1238366
2023-03-29 10:03:01.645808,102.95841077082856,105.44113447578677,100.54729344984563,102.35783952686131,7877037
2023-03-30 10:03:01.645808,100.75949622859468,102.70561611879482,100.27398846269409,100.66838049284972,5407900
2023-03-31 10:03:01.645808,97.94524814464137,99.8161101515611,97.24066516669183,98.5844856977697,9457123
2023-04-01 10:03:01.645808,99.78918365199928,101.62686557652299,98.28442219806999,99.59015871923323,9805348
2023-04-02 10:03:01.645808,98.87258456668002,100.33132224970535,98.3131500582094,99.19564339748536,9033076
2023-04-03 10:03:01.645808,100.4065579471831,101.70343440976318,97.63708696075598,100.67264414263136,1941208
2023-04-04 10:03:01.645808,101.97894689874022,102.34032441138169,99.35169051768675,101.68083697773697,5383233
2023-04-05 10:03:01.645808,102.21256417793354,104.18762583584856,100.97126700044241,101.583617806609,3967381
2023-04-06 10:03:01.645808,99.93827625306386,100.1090881237411,99.82545241346766,99.92764815988441,4114659
2023-04-07 10:03:01.645808,97.14380780486373,99.45027859452665,95.68697865128144,96.99403300777415,8303667
2023-04-08 10:03:01.645808,96.99837462497064,97.62234735360347,95.13459784840464,96.1797813193033,7537932
2023-04-09 10:03:01.645808,98.008105067858,98.28114998648513,96.56320013310963,97.89026810142596,6607414
2023-04-10 10:03:01.645808,99.63898919376693,99.70470094080875,97.1874586700775,98.35948809725663,7095513
2023-04-11 10:03:01.645808,96.25854954013934,97.0430252668136,94.54134360266305,95.98714126891849,9411603
2023-04-12 10:03:01.645808,95.51994363595104,97.93482796696877,94.0099244813819,96.36835266865182,2653005
2023-04-13 10:03:01.645808,97.52842122962907,98.99417556800064,95.63883136909521,97.16243868428464,7243383
2023-04-14 10:03:01.645808,95.6897352437776,95.89704892912694,95.46029257364766,95.50771740722372,1441168
2023-04-15 10:03:01.645808,96.46783303436841,96.92663815722798,93.58521092859885,95.84972082729308,6947117
2023-04-16 10:03:01.645808,96.33252284427675,98.84563204825326,93.47412702099123,96.00936427638601,9888079
2023-04-17 10:03:01.645808,93.82147793400094,94.35051064475336,89.98825400229782,93.88647365446391,7074999
2023-04-18 10:03:01.645808,94.02886110552527,94.66373445440479,94.49116792370636,94.60800316257928,5949331
2023-04-19 10:03:01.645808,95.62287792178098,98.0984401650372,94.53319655496243,95.7229195039392,6280156
2023-04-20 10:03:01.645808,97.4517240657945,100.76733977790599,96.80888992861114,97.86791739356497,9399122
2023-04-21 10:03:01.645808,99.7121954474877,101.00618473155848,98.44927689435532,100.00246432538343,3144608
2023-04-22 10:03:01.645808,97.61976779280837,99.29115020341314,96.89357464517386,97.33332632328683,6506126
2023-04-23 10:03:01.645808,96.3704672989673,97.81028936653175,92.77847297561831,95.57248270218516,3930299
2023-04-24 10:03:01.645808,96.80097429488174,96.85911439247464,96.3925823502461,96.61032756599587,8818441
2023-04-25 10:03:01.645808,97.07307074373101,98.1596374130672,96.9839670229901,97.65700251974344,6091281
2023-04-26 10:03:01.645808,98.936958549281,100.91977194223892,98.19555295133725,98.71750821152655,1628373
2023-04-27 10:03:01.645808,107.31648560103412,109.54253831048298,105.63758013468494,106.67821305761494,1633389
2023-04-28 10:03:01.645808,107.62803767431517,109.64443217678432,106.0667521546061,107.95718991836807,9379482
2023-04-29 10:03:01.645808,110.41828678105142,110.6251220399644,109.31549109052682,110.49232612348227,2157260
2023-04-30 10:03:01.645808,112.68536394791592,116.04282233512416,111.51825277044696,112.67708883280443,8862148
2023-05-01 10:03:01.645808,113.76349855502993,114.74740770460983,112.98073405878955,114.21172149269911,7232474
2023-05-02 10:03:01.645808,113.91866254026107,114.30555441564937,112.77879346415577,113.55059938111098,4355000
2023-05-03 10:03:01.645808,115.27528008951133,116.89335396169784,112.29602850029829,115.34503393103664,4581311
2023-05-04 10:03:01.645808,113.87107557529366,116.53507429567924,112.08657142033748,113.63271252732179,7158157
2023-05-05 10:03:01.645808,112.65023122193462,115.25015751273487,112.99788012589465,113.15234030654493,4783831
2023-05-06 10:03:01.645808,111.87006870547722,113.7015782085582,111.02912845203217,112.11529754299427,6182190
2023-05-07 10:03:01.645808,112.76101486609036,113.99927909295783,111.21140348638288,112.35519836233041,2350093
2023-05-08 10:03:01.645808,117.5181198015796,118.96621135788797,116.00376254974655,117.73760220833489,8645195
2023-05-09 10:03:01.645808,114.45833689085065,115.24662370007408,113.06216554529992,113.47847080597484,9582299
2023-05-10 10:03:01.645808,114.87426222651352,116.8648501958997,113.27114856899199,115.10426136631563,5475687
2023-05-11 10:03:01.645808,111.6318958080631,112.29095592329578,109.6061170159986,111.5066266289449,6755327
2023-05-12 10:03:01.645808,111.02967409063018,111.88618961613766,110.1053200552408,110.51435073918134,3592440
2023-05-13 10:03:01.645808,112.20272729078727,113.1747853984073,112.42586153322858,113.00413324213952,9868577
2023-05-14 10:03:01.645808,112.20942228532807,114.77549619676488,111.35706822479507,113.20609372230889,3491721
2023-05-15 10:03:01.645808,110.00189297427222,111.72929219111168,109.71390826287582,110.84746867697793,1682346
2023-05-16 10:03:01.645808,110.01779259192053,112.34011193309425,108.88422362319616,109.32761604152243,8313861
2023-05-17 10:03:01.645808,110.57321452455689,113.73210508829023,110.86252287298132,110.87916236937323,5995427
2023-05-18 10:03:01.645808,110.72432249423362,109.90994790750537,108.01546672569447,109.3259348520164,3931659
2023-05-19 10:03:01.645808,109.54523785041233,110.78801405346103,108.84347332187271,109.85516541684515,1199542
2023-05-20 10:03:01.645808,110.11184126293105,111.02908184076742,109.5473215658356,110.01032851546772,4483802
2023-05-21 10:03:01.645808,109.4779572596404,109.23599965275162,108.07625733723565,108.64028096699553,8381740
2023-05-22 10:03:01.645808,114.59470797949555,114.81252046632898,111.5322687605057,113.45668473766386,6087365
2023-05-23 10:03:01.645808,116.14672585968296,115.23963868587965,114.40728642371371,114.96175550889305,5084032
2023-05-24 10:03:01.645808,111.12106837473357,110.59799511801778,109.44648841918222,110.45372561435562,2223045
2023-05-25 10:03:01.645808,111.48978755018933,112.72177412265883,107.40568131618683,110.92183308739376,9295445
2023-05-26 10:03:01.645808,109.84258246321164,111.30275044472933,109.05411101492251,109.51812027476836,2936983
2023-05-27 10:03:01.645808,111.8907485803161,111.67508345100661,110.50754152649475,111.45697970696114,2404568
2023-05-28 10:03:01.645808,109.45664516746267,111.83945919813432,107.8014809392845,109.75913350057323,1760956
2023-05-29 10:03:01.645808,109.11410343481934,109.96597427934383,109.21023615874167,109.56232228360736,4554382
2023-05-30 10:03:01.645808,110.72796347981095,112.11745950488795,109.97491730688438,110.72983174531768,8297881
2023-05-31 10:03:01.645808,112.62425541679555,114.77206651110255,112.47349070994125,112.7201716160827,8122887
2023-06-01 10:03:01.645808,109.85197196671582,111.16548419900757,109.28650637536559,110.10147735576585,5357847
2023-06-02 10:03:01.645808,109.8030522061181,111.01385884038929,106.57867777943642,109.42205149045353,5565861
2023-06-03 10:03:01.645808,108.95976500015946,108.96618231616662,106.48752960823539,108.44178996625212,1499964
2023-06-04 10:03:01.645808,107.13491018511692,107.94805823072149,105.0933638128875,107.08757379032016,3997493
2023-06-05 10:03:01.645808,111.8117357940878,111.87319807198945,110.52978965283752,110.99176741853591,8578729
2023-06-06 10:03:01.645808,111.31130933128341,112.23407841971141,111.78115476583037,111.9503719360966,7638784
2023-06-07 10:03:01.645808,109.11138267552069,110.11624102716335,107.2085482691055,109.2171373343219,9394043
2023-06-08 10:03:01.645808,110.89731414089319,111.90680357235843,111.08406026052619,111.29621218636183,1139565
2023-06-09 10:03:01.645808,115.09545686344948,116.77090160114467,113.90643303249388,116.17972542175548,3942905
2023-06-10 10:03:01.645808,118.61395754097386,119.51160152553491,116.86295879277776,118.66301323756707,4428261
2023-06-11 10:03:01.645808,115.09885089813562,116.02560859953934,114.27238349923938,115.1689585668787,7322954
2023-06-12 10:03:01.645808,114.97955550325577,114.981584123627,113.00029934516706,114.1160112635228,9190219
2023-06-13 10:03:01.645808,117.47233880075382,118.20169129861758,116.73866480228683,117.10298913155145,6082281
2023-06-14 10:03:01.645808,114.92345709024205,117.22397870085925,114.12332455979812,115.51500180454495,5754417
2023-06-15 10:03:01.645808,117.68417481694101,118.78895616450056,114.54413835822695,116.60320910091741,2327654
2023-06-16 10:03:01.645808,119.20635707273624,118.89796706642453,117.75327727322617,118.48299840573485,3627014
2023-06-17 10:03:01.645808,116.70356984159794,116.60134561626286,114.85255754460692,116.36489116204893,8995018
2023-06-18 10:03:01.645808,116.15288508295669,116.33345927424226,114.03744456733358,116.28456811105055,6936419
2023-06-19 10:03:01.645808,108.516938271424,109.5991787227851,108.4022498724322,109.04002466159213,8210547
2023-06-20 10:03:01.645808,106.68328511849047,107.57487723801144,105.0644503371483,106.88219650739754,8313184
2023-06-21 10:03:01.645808,106.97603925490681,106.641559102042,102.33817031060518,106.39684217958725,1447628
2023-06-22 10:03:01.645808,104.80474490899145,104.13384314967051,102.89646729198476,103.82639588955149,6303441
2023-06-23 10:03:01.645808,108.15388348083181,107.90945707104063,105.83035772417601,107.325734752959,9853143
2023-06-24 10:03:01.645808,104.096504152264,105.58440233307776,104.07822363069305,104.3515651637279,3648191
2023-06-25 10:03:01.645808,102.90959945656529,105.13961864086923,102.26647525926194,103.48893956099067,2348894
